YEAR,T2M,QV2M,RH2M,PRECTOTCORR
2000,6.31,5.25,82.56,2.67
2000,7.02,5.68,84.94,0.61
2000,4.58,5.25,91.38,14.76
2000,4.44,4.15,76.44,0.39
2000,6.94,4.39,67.06,0.58
2000,9.03,5.13,67.81,0.51
2000,7.72,6.04,86.25,7.77
2000,5.86,5.31,86.5,0.56
2000,6.61,5.68,87.5,2.33
2000,7.11,5.07,77.56,1.15
2000,8.15,5.07,73.62,3.68
2000,9.93,5.55,72.94,4.69
2000,9.75,5.8,74.81,1.65
2000,5.1,5.37,89.31,13.69
2000,5.29,4.33,74.62,0.62
2000,6.99,5.25,80.12,1.06
2000,5.14,4.94,84.88,6.31
2000,5.81,4.94,82.81,0.4
2000,9.15,4.76,67.19,0
2000,9.98,5.98,75.5,0.07
2000,13.1,5.74,63.62,0.01
2000,11.9,6.23,69.75,0.01
2000,12.12,6.77,75.06,0.01
2000,11.89,6.77,75.06,0
2000,11.57,5.74,65.94,0.02
2000,12.87,5.92,66.12,0
2000,14.22,5.43,56.25,0
2000,12.33,6.77,72.31,0.01
2000,9.26,3.78,55.75,0
2000,10.28,3.11,42.62,0
2000,11.85,3.72,43.38,0
2000,11.36,4.52,52.81,0.01
2000,13.33,5.49,58.75,0
2000,13.8,5.55,58.06,0
2000,13.21,5.98,65.75,0
2000,9.73,6.41,80.81,0
2000,8.07,5.68,80,0
2000,9.15,5.98,78.81,0
2000,13.23,5.43,60.62,0
2000,13.55,3.17,36.38,0
2000,14.4,3.72,38.5,0
2000,17.76,4.88,40.12,0
2000,19.58,6.04,46,0
2000,18.27,6.59,50.62,0
2000,15.22,7.45,67.94,0
2000,13.94,7.08,69.81,0
2000,17.24,5.98,54.06,0
2000,15.58,5.37,52.31,0
2000,11.26,6.1,72.31,0.07
2000,13.06,6.04,65.31,0.01
2000,18.69,5.19,42.5,0
2000,20.39,5.86,41.81,0
2000,15.49,6.96,63.56,0.5
2000,10.33,6.04,74.25,0.7
2000,11.11,6.1,72.44,0.03
2000,11.52,5.8,66.31,2.54
2000,10.58,6.65,77.81,18.35
2000,9.33,5.31,70.75,0.6
2000,11.56,5.31,64.25,0
2000,16.26,5.49,50.19,0.07
2000,14.16,6.96,66.88,0.24
2000,10.91,6.65,78.88,0.01
2000,10.94,5.31,65.31,0
2000,15.24,5,52,0
2000,15.17,5.98,55.94,0
2000,19.84,6.35,50.5,0
2000,18.32,6.59,51.12,0.09
2000,9.98,4.94,63.31,0.08
2000,12.3,4.82,56.56,0
2000,19.8,3.97,31.81,0
2000,19.07,6.16,47.12,0
2000,16.83,7.02,57.88,0.07
2000,16.55,6.84,59.25,0
2000,16.57,6.84,60.25,0
2000,14.36,5.98,59.31,0
2000,14.08,5.62,58.81,0
2000,14.9,7.02,65.19,0.01
2000,15.18,8,72.56,0.05
2000,15.94,6.9,62.94,0
2000,12.07,5.19,58.94,0
2000,9.86,3.48,48.81,0
2000,16.44,2.32,24.81,0
2000,18.48,2.75,24.38,0
2000,15.85,3.72,35.06,0.06
2000,15.04,6.35,58.12,1.19
2000,10.96,5.68,68.31,1.08
2000,12.62,6.77,72.38,0.05
2000,19.11,5.55,44.19,0
2000,22.28,5.43,34,0.02
2000,25.65,5.43,28.38,0
2000,27.83,5.31,24.94,0
2000,27.98,6.41,27.88,0
2000,26.98,6.53,31.19,0
2000,23.99,8.91,46.06,0.03
2000,19.4,7.08,51.5,0
2000,19.33,6.53,46.56,0
2000,24.15,6.96,40.06,0
2000,24.26,6.1,33,0
2000,23.2,4.58,26.25,0
2000,19.55,3.48,26.12,0
2000,19.11,3.72,28.12,0
2000,23.55,3.17,19.5,0
2000,24.08,4.21,24.06,0
2000,23.3,4.88,31,0.04
2000,23.49,5.19,30.44,0
2000,20.01,4.58,33.19,0
2000,21.15,5.25,33.5,0
2000,19.98,5,36.44,0.01
2000,14.3,6.59,62.94,2.54
2000,14.51,5.98,58.19,0.01
2000,16.13,5.62,51,0
2000,18.99,4.82,36.25,0
2000,21.59,6.04,38,0
2000,28.82,6.9,33.12,0
2000,31.8,5.25,20.5,0
2000,29.44,7.63,30.25,0.02
2000,27.73,7.87,34.44,0
2000,29.34,6.59,28.56,0
2000,25.12,8.79,44.19,0
2000,23.47,8.24,45.94,0
2000,28.48,5.55,28.06,0
2000,27.59,7.08,31.38,0
2000,26.4,7.14,34.19,0.16
2000,26.52,5.98,28,0.01
2000,26.44,7.14,34.44,0.08
2000,26.76,7.51,35.62,0
2000,27.34,7.2,32.44,0
2000,29.1,6.65,25.69,0
2000,28.08,5.55,23.56,0
2000,27.58,5.55,24.75,0.25
2000,25.91,4.82,23.62,0
2000,23.01,4.64,27.94,0
2000,21.99,5.62,36.12,0
2000,19.29,4.94,38.5,0.04
2000,18.62,5.19,40.62,0.04
2000,19.33,5.43,40,0
2000,20.19,5.55,39.38,0.04
2000,20.06,5.37,40.62,0.11
2000,19.61,5.62,41.69,0.04
2000,22.18,5.07,32.19,0
2000,22.13,5.92,36.75,0
2000,25.52,5.86,32.75,0.07
2000,25.19,5.92,35.5,0.04
2000,23.48,5.55,33.5,0.07
2000,24.93,5.37,27.88,0
2000,24.58,5.31,28.19,0
2000,22.22,6.59,39.69,0.04
2000,23.26,5.92,37.19,0.04
2000,25.22,4.58,22.62,0
2000,26.05,3.48,16.81,0
2000,25.59,3.23,16.06,0
2000,26.51,3.54,15.81,0
2000,25.08,4.15,20.44,0
2000,27.32,3.97,16.94,0
2000,27.96,4.64,20.25,0
2000,26.35,4.64,22.06,0
2000,25.56,4.15,20.31,0
2000,23.87,4.39,24.5,0
2000,26.16,3.97,19,0
2000,27.29,5,22.44,0
2000,28.33,5.68,23.69,0
2000,29.86,6.53,25,0.12
2000,32.33,6.59,22.31,0.05
2000,31.76,7.08,25.44,0.08
2000,29.96,8.73,32.25,0
2000,28.66,8.42,35.19,0
2000,27.13,7.57,34.62,0
2000,26.6,5.49,25.62,0.16
2000,24.45,6.41,32.69,0
2000,24.51,6.96,36.25,0
2000,25.37,5,26.56,0
2000,24.45,4.27,22.81,0
2000,25.5,3.78,19.25,0
2000,27.4,2.99,14,0
2000,26.87,2.69,12.31,0
2000,27.23,2.5,11.75,0
2000,28.29,2.81,11.69,0
2000,28.58,3.42,14.5,0
2000,28.05,3.42,15.31,0
2000,25.73,2.93,14.69,0
2000,23.08,3.3,19.38,0
2000,21.33,4.27,27.5,0
2000,23.06,3.66,20.94,0
2000,25.72,4.33,23.06,0
2000,26.52,4.94,25.88,0
2000,26.91,5.55,26.31,0
2000,26.73,5.86,26,0
2000,25.91,6.84,31.88,0
2000,25.72,6.71,32.81,0
2000,24.69,7.57,38,0.46
2000,19.48,9.89,65.88,0.59
2000,20.37,8.67,57.62,0
2000,19.66,8.18,57.38,0.06
2000,17.47,7.87,61.31,0.05
2000,17,7.69,62.12,0.03
2000,17.79,6.47,51.12,0
2000,17.26,5.62,45.44,0
2000,17.04,3.6,31.25,0
2000,22.42,2.56,17.88,0
2000,25.24,2.69,13.69,0
2000,24.58,3.42,18.5,0
2000,22.06,3.72,23.31,0
2000,22.68,3.78,23.19,0
2000,25.8,2.93,15.5,0
2000,25.78,4.15,18.44,0
2000,28.79,5.49,22.5,0
2000,26.12,8.61,39.94,0.01
2000,22.24,8.67,52.06,0
2000,25.12,6.47,35.62,0
2000,27.98,4.88,21.44,0
2000,28.25,3.66,16.62,0
2000,27.5,4.52,19.75,0
2000,28.01,5.86,25.38,0
2000,21.45,7.81,48.44,0
2000,17.74,8.3,63.25,0.06
2000,17.88,8.06,61.88,0.05
2000,19.9,2.87,22.5,0
2000,22.28,1.89,11.69,0
2000,22.96,3.85,22.06,0
2000,21.33,6.1,37.94,0
2000,17.51,7.63,59.75,0
2000,19.55,6.16,47.44,0
2000,24.66,4.46,25.94,0
2000,24.77,4.27,21.62,0
2000,22.1,6.1,36.81,0
2000,20.3,5.92,41.31,0
2000,19.1,6.47,47.06,0
2000,23.15,7.32,43,0
2000,23,5.86,35.69,0
2000,18.65,7.45,55.31,0.01
2000,19.15,6.84,52.44,0.03
2000,18,6.96,53.69,2.31
2000,10.65,6.71,78.88,4.36
2000,11.4,6.29,72.12,0.63
2000,11,6.29,74,0.17
2000,12.69,5.43,61.81,0
2000,15.7,5,47.75,0.01
2000,15.6,5.98,53.06,0.02
2000,18.14,4.58,39.56,0
2000,19.98,3.23,23.62,0
2000,18.61,4.7,35,0
2000,17.52,5.74,46.94,0
2000,17.18,6.1,50.19,0
2000,12,6.41,68.88,0.12
2000,13.7,2.99,32.25,0
2000,15.46,5.13,45.69,0.07
2000,15.48,5,44.25,0
2000,14.14,6.1,59.88,0.47
2000,10.81,6.96,80.81,1.85
2000,11.71,6.53,73.75,0.55
2000,11.15,6.23,73.88,0.23
2000,9.01,6.77,88.19,6.94
2000,7.41,5.49,82.25,0.27
2000,8.53,5.07,71.44,0.01
2000,9.94,3.91,52.69,0
2000,11.76,3.91,46.31,0.01
2000,12.07,2.93,34.88,0
2000,11.22,3.3,39.44,0
2000,7.72,5.55,79.75,0
2000,8.04,5.86,82.25,0.04
2000,9.48,2.32,34.06,0
2000,10.13,3.11,39.56,0.02
2000,5.74,4.58,75.56,0.05
2000,4.7,4.46,78.81,0.23
2000,3.79,3.72,71.94,0.26
2000,4.94,2.62,50.56,0
2000,5.78,2.38,45.12,0
2000,3.83,3.91,76.31,0.04
2000,3.2,3.42,70.56,0.01
2000,5.51,2.44,44.38,0
2000,5.49,1.95,36.38,0
2000,8.54,1.77,28.56,0.02
2000,11.52,1.89,23.25,0
2000,11.55,2.01,24.31,0.06
2000,10.87,2.56,34.19,0.02
2000,5.32,5.31,89.38,0.03
2000,6.53,4.46,72.19,0
2000,8.1,3.97,57.25,0
2000,12.4,3.54,40,0
2000,11.46,3.85,47.12,0
2000,10.33,4.52,55.56,0
2000,13.8,3.48,36.81,0
2000,10.94,4.94,58.25,0.05
2000,11.23,4.64,57.94,0
2000,11.3,2.93,34.06,0
2000,12.62,2.62,28.81,0
2000,12.19,2.26,26.25,0
2000,12.9,2.38,25.06,0
2000,14.55,2.26,22.31,0
2000,12.92,2.26,23.38,0.33
2000,12.99,4.27,44.25,0.05
2000,9.54,6.53,83.12,0.02
2000,8.57,6.59,88.44,0
2000,7.8,6.35,90.06,0.03
2000,7.97,5.49,80.56,0.14
2000,4.85,4.82,84,0.38
2000,5.66,3.78,65.62,0
2000,6.73,5.74,87.69,0.12
2000,7.05,5.74,86.75,0
2000,10.59,2.5,36.94,0
2000,9.81,2.81,34.56,0
2000,11.55,0.85,10.25,0
2000,12.96,1.04,11.25,0
2000,12.44,1.4,15.62,0
2000,11.83,1.59,18.56,0
2000,5.93,4.33,71.94,0
2000,9.08,3.66,53.94,0
2000,6.48,4.33,70.38,0
2000,9.31,1.65,24.62,0
2000,9.7,1.53,22.19,0
2000,9.6,1.59,20.62,0
2000,12.4,1.34,16.12,0
2000,14.05,1.89,18.62,0
2000,14.12,2.2,21.56,0
2000,12.26,1.77,20.25,0
2001,12.29,1.65,18.75,0
2001,10.88,1.46,18.38,0
2001,12.94,1.34,15.56,0.01
2001,13.97,1.22,12.12,0
2001,13.74,1.22,12.5,0
2001,12.01,1.4,15.62,0
2001,11.6,1.65,18.69,0
2001,7.09,5,74.38,5.41
2001,5.54,5.55,91.69,6.49
2001,5.95,5.07,81.44,16.47
2001,5.04,4.88,83.5,5.19
2001,5.24,4.58,79,1.51
2001,4.8,4.64,82.25,0.02
2001,3.66,4.15,80.12,0.42
2001,1.96,3.91,83.88,0.23
2001,1.65,2.5,59.12,0
2001,2.31,2.26,52.19,0.07
2001,6.17,2.38,40.44,0
2001,7.8,3.17,46.62,0.01
2001,8.08,2.93,45.06,0
2001,10.25,2.44,30.38,0.08
2001,9.98,3.23,41.56,0.04
2001,9.58,4.09,52.44,0.82
2001,5.42,5.43,90.5,10.12
2001,3.99,3.97,75.69,0.8
2001,2.85,4.39,88,4.59
2001,3,4.21,84.75,0.24
2001,4.08,3.54,69.44,0
2001,2.98,4.27,86.19,0.01
2001,5.66,2.81,53.31,0.91
2001,6.31,2.62,45.06,1.15
2001,7.54,2.87,44.56,0
2001,9.4,3.54,47.75,0
2001,12.15,4.27,48.5,0
2001,15.84,5.37,48.06,0.01
2001,14.23,5.68,55.12,0
2001,8.29,5.13,71.38,0.07
2001,0.83,3.48,80.44,0.2
2001,2.71,2.44,56,0
2001,4.59,3.66,65.12,1.29
2001,3.49,4.52,86.75,5.17
2001,3.48,4.64,88.5,10.93
2001,4.06,4.46,82,7.59
2001,3.76,4.27,79.88,14.53
2001,2.96,3.91,78.62,0.1
2001,5.56,3.78,66.44,0.02
2001,7.87,3.78,56.12,0.01
2001,9.58,3.97,51.75,0.36
2001,8.98,5.98,78.81,0.7
2001,6.25,5.86,89.06,1.36
2001,6.42,5.37,85.81,0.36
2001,8.58,5.8,80.06,0.45
2001,5.69,5.55,90.44,2.38
2001,3.22,4.33,85.44,2.48
2001,2.33,4.58,92.88,5.11
2001,6.27,5.19,82.19,6.75
2001,6.38,5,79.25,4.44
2001,7.43,4.76,71.75,0.91
2001,7.25,4.88,73.56,1.97
2001,7.58,4.52,69.06,0.03
2001,6.58,5.68,87.62,0.53
2001,9.01,4.46,63.75,0.43
2001,9.01,5.68,73.81,6.71
2001,10.95,6.53,75.12,14.07
2001,9.71,6.35,79.38,6.83
2001,10.72,6.9,81.5,0.24
2001,9.71,7.08,88.38,0.11
2001,7.37,5.98,86.94,2.64
2001,6.12,4.94,80,0.83
2001,6.55,4.88,76.06,0.05
2001,8.68,3.72,52.44,0.04
2001,10.73,4.76,56.62,0.06
2001,10.62,5.86,69.94,0
2001,10.62,5.25,66,0.02
2001,7.56,5.86,85.25,0
2001,11.26,6.16,72.81,0
2001,15.8,6.35,57.81,0
2001,18.27,6.04,46.5,0
2001,17.96,6.71,51.5,0
2001,16.23,7.75,65.19,0
2001,13.4,8.36,82.12,0.01
2001,15.07,7.45,70.06,0.03
2001,13.96,7.81,75.38,0.02
2001,11.22,7.57,85.75,0.09
2001,11.47,6.53,75.06,0
2001,13.47,5.98,64.5,0
2001,13.23,7.69,76.81,0
2001,13.82,7.63,74.62,0
2001,16.84,6.29,54.69,0
2001,18.1,6.65,52.81,0
2001,13.58,7.2,72.06,0
2001,8.02,4.7,68.56,0.03
2001,5.64,3.72,64.19,0.01
2001,8.76,3.48,49.31,0.07
2001,7.09,4.64,72.31,1.74
2001,8.13,5.31,76.94,1.21
2001,5.26,5.07,85.19,12.44
2001,4.86,3.85,70.94,1.15
2001,3.92,4.33,81.5,3.56
2001,6.66,3.97,65.69,0.01
2001,7.69,5.68,82.69,1.46
2001,9.48,4.94,65.94,0.11
2001,9.76,4.15,53.81,0.08
2001,9.99,4.15,57.69,0.01
2001,11.9,4.52,51.94,0.08
2001,15.59,4.52,42.81,0.17
2001,13.08,5.68,60.5,0.03
2001,14.08,5.92,58.88,0.03
2001,8.99,6.29,83.12,3.29
2001,8.17,5.55,78.31,5.57
2001,6.26,4.7,75.75,1.18
2001,11.45,4.82,59.75,0
2001,16.17,5.13,47.88,0.3
2001,19.62,5.43,41.25,0.04
2001,21.94,5.8,37.5,0.05
2001,20.4,7.14,47.44,0.1
2001,16.43,7.08,61.12,0.01
2001,12.6,6.77,72.38,0.05
2001,13.17,5.8,62,0
2001,19.06,5.92,44.81,0.01
2001,16.61,7.08,59.12,0.07
2001,13.52,4.7,49.81,0.04
2001,15.67,3.11,30.19,0
2001,16.83,4.03,36.56,0.03
2001,18.1,5.37,42.94,0.03
2001,21.08,6.16,43.88,0.44
2001,24.58,6.47,37.5,0.02
2001,26.53,6.84,34.25,0.06
2001,24.63,7.14,39.12,0
2001,23.34,6.04,37.25,0
2001,25.63,5.43,29.94,0.01
2001,22.19,7.69,44.75,0.08
2001,20.79,7.02,49.56,0
2001,19.98,6.35,47.69,0
2001,20.05,7.26,49.31,0
2001,19.99,8.73,59.44,0
2001,22.22,6.84,41.69,0
2001,21.4,5.68,36.81,0.04
2001,24.49,7.2,38.81,0.04
2001,25.02,6.04,34.75,0
2001,26.97,5.62,28.94,0
2001,28.72,6.71,28.88,0
2001,27.69,6.71,31.12,0
2001,25.64,6.77,32.94,0
2001,23.85,5.19,29,0
2001,22.9,5.19,30.62,0.04
2001,20.1,6.16,44,0.05
2001,16.9,5,42.62,0
2001,21.17,5.37,35.69,0
2001,29.02,4.64,22.19,0
2001,31.26,4.94,20.25,0
2001,26.76,6.77,31.25,0
2001,19.8,5.55,40.19,0.04
2001,16.36,4.52,40.56,0.01
2001,19.75,2.99,21.44,0
2001,19.28,3.66,26.44,0
2001,22.73,5.07,31.31,0
2001,26.09,4.7,23.06,0
2001,25.39,4.09,20.44,0
2001,22.21,4.52,27.19,0.04
2001,21.77,4.09,26.5,0.04
2001,19.73,4.64,32.06,0
2001,18.5,5.92,44.06,0
2001,19.38,3.85,28.31,0
2001,24.86,2.99,16.62,0
2001,26.57,3.54,18.06,0
2001,27.61,3.42,15.69,0.04
2001,27.27,3.78,17.5,0.06
2001,27.22,2.93,14.19,0
2001,28.13,3.6,15.31,0
2001,28.69,3.97,16.81,0
2001,29.51,4.39,17.81,0
2001,29.23,4.88,19.62,0
2001,27.51,5.55,24.19,0
2001,24.12,4.03,22.88,0
2001,21.55,4.33,27.56,0.02
2001,22.72,6.16,34.5,0
2001,22.76,5.37,34.75,0
2001,22.09,7.81,47.69,0
2001,24.59,6.23,33.38,0
2001,28.12,5.19,22.56,0.02
2001,28.72,5.8,24.19,0
2001,31.58,5.43,18.94,0
2001,33.11,5.92,19,0
2001,31.26,7.93,27.06,0.03
2001,30.39,9.46,34.69,1.16
2001,23.58,12.45,64.12,1.62
2001,26.3,10.38,49,0.33
2001,26.55,7.81,36.5,0.07
2001,25.39,8.12,40,0.09
2001,23.95,7.45,40.06,0
2001,22.41,6.47,38.38,0
2001,22.51,6.04,35.81,0
2001,25.1,5.37,28.06,0
2001,23.72,4.7,25.75,0.04
2001,20.71,5.86,39.81,0.04
2001,19.23,6.1,45.88,0
2001,20.65,6.71,46.31,0
2001,22.23,6.23,37.5,0
2001,22.93,5.98,34.75,0
2001,21.49,6.29,39.56,0
2001,20.99,6.23,41.31,0.07
2001,22.33,5.31,32.5,0.04
2001,22.62,4.94,30.12,0
2001,24.42,6.04,31.75,0
2001,25.79,7.45,37.12,0
2001,27.55,6.41,28.62,0
2001,28.41,5.07,21.88,0
2001,27.58,5.07,23.06,0
2001,26.25,3.97,19.88,0
2001,20.95,6.84,44,0
2001,22.31,7.32,44.88,0
2001,25.87,5.98,31.31,0
2001,28.04,6.59,28.88,0
2001,24.8,6.29,33.12,0
2001,23.19,6.04,35,0.01
2001,25.39,6.23,31.5,0.01
2001,28.4,6.29,26.62,0
2001,30.9,7.39,26.81,0
2001,31.3,7.26,26,0
2001,28.03,7.87,32.88,0
2001,25.71,7.87,37.69,0.01
2001,25.67,6.59,32.81,0.02
2001,25.55,5.86,28.88,0.04
2001,24.86,6.47,33.38,0
2001,27.62,4.7,21.75,0
2001,28.07,4.64,20.25,0
2001,29.37,4.52,18.75,0
2001,30.51,4.76,17.44,0
2001,29.62,4.15,16.12,0.04
2001,28.78,3.72,15.44,0
2001,25.42,4.33,21.31,0
2001,21.06,5.31,34.5,0
2001,19.65,7.02,48.62,0
2001,20.22,7.14,49.12,0
2001,21.8,7.08,43.5,0
2001,27.76,5.07,24,0
2001,27.55,4.94,22.19,0
2001,27.99,5.07,21.88,0
2001,28.39,5.62,23.12,0
2001,25.77,5.92,28.75,0
2001,22.58,7.81,45,0
2001,23.7,7.87,45.12,0
2001,25.67,6.59,34.12,0
2001,26.7,7.2,32,0.02
2001,25.61,8,39.38,0.01
2001,26.04,7.45,35.81,0.02
2001,24.12,6.16,33,0
2001,21.44,3.91,25.06,0
2001,22.48,3.85,22.81,0
2001,24.75,4.7,27.31,0
2001,26.14,5.07,26.38,0
2001,24.54,7.2,39.44,0
2001,24.29,6.23,35.5,0
2001,20.78,7.02,46.38,0
2001,21.36,5.8,37.69,0
2001,23.91,4.27,24.56,0
2001,22.98,5.13,29.75,0
2001,20.93,6.29,40.44,0
2001,19.93,6.84,47.38,0
2001,23.2,5.74,33.5,0
2001,23.19,5.55,31.12,0
2001,23.18,5.49,31.25,0
2001,22.26,5.74,34.06,0
2001,24.58,4.88,27.5,0.08
2001,23.79,5.25,28.56,0
2001,25.74,4.82,25.44,0
2001,22.31,8.18,47.62,0
2001,21.59,6.23,38.94,0
2001,21.88,5.8,35.75,0
2001,19.05,5.25,36.56,0
2001,22.91,3.54,24.25,0
2001,27.74,5.25,21.25,0.07
2001,27.91,5.92,25.62,0
2001,26.35,5.68,28.44,0
2001,25.27,5.37,26.56,0
2001,20.88,5.07,32.31,0
2001,16.62,7.14,59.44,0.03
2001,14.87,7.81,71.25,0.05
2001,17.07,7.08,59,0
2001,15.38,7.02,61.75,0
2001,16.32,5.37,47.25,0
2001,18.27,2.99,26.31,0
2001,18.12,4.09,31.12,0
2001,20.29,3.91,30.69,0
2001,21.36,4.46,27.75,0.03
2001,23.05,3.05,18.5,0.02
2001,24.52,2.44,13.19,0
2001,23.76,2.69,15,0
2001,18.83,4.33,30.88,0
2001,18.8,5.37,39.31,0
2001,20.99,4.7,31.62,0.01
2001,18.4,4.46,34.31,0
2001,18.2,4.58,34.19,0.01
2001,12.99,6.1,63.81,0
2001,13.08,7.02,70.56,0.02
2001,17.94,3.3,30.81,0
2001,21.11,2.81,18.5,0
2001,20.9,1.83,11.81,0
2001,19.62,3.97,27.56,0.03
2001,14.9,6.23,57.88,0
2001,13.58,6.84,67.5,0.05
2001,12.93,7.14,71.44,5.55
2001,11.85,6.9,75.19,0.7
2001,14.45,5.92,60.62,0
2001,15.29,4.64,44,0.01
2001,16.52,4.33,39.12,0.02
2001,18.04,5.07,38.25,0.06
2001,17.55,6.1,49.25,0
2001,17.19,6.1,49.25,0.01
2001,14.77,4.94,51.75,0
2001,16.44,3.05,26,0
2001,15.91,3.42,29.69,0
2001,16.51,5.07,43.12,1.14
2001,14.73,7.81,72.06,1.82
2001,12.4,7.69,81.81,12.55
2001,8.53,6.16,84.38,0.32
2001,10.53,6.1,75.25,0
2001,14.15,5.31,53.62,0
2001,14.58,5.49,51.62,0
2001,12.79,5.68,60.12,0
2001,12.55,5,55.94,0
2001,14.42,3.72,36.69,0.01
2001,12.29,5,54.94,0
2001,11.87,5.98,65.06,0.03
2001,9.67,7.45,92.19,0.88
2001,8.37,5.49,76.06,0.27
2001,8.4,6.29,83.19,11.83
2001,5.14,4.88,84.62,0.48
2001,4.41,3.85,71.62,0
2001,4.58,2.38,46.88,0.01
2001,5.41,2.62,45.31,0.47
2001,5.66,5.55,89.81,5.34
2001,6.44,5.19,81.75,0.35
2001,7.16,4.58,67.62,0.58
2001,8.72,6.35,83.94,3.82
2001,6.07,5.49,87.5,2.01
2001,3.05,4.21,83.25,0.08
2001,3.94,3.91,73.94,0.08
2001,7.1,4.7,73.25,0
2001,10.56,3.91,53.06,0
2001,10.76,2.62,32.5,0.07
2001,3.66,4.15,78.38,3.31
2001,2.22,4.27,89.44,0.2
2001,2.66,3.78,78.19,0
2001,3.77,3.17,63.44,0.09
2001,6,3.11,51.94,0.04
2001,3.79,4.82,89.62,4.42
2001,2.48,3.3,71.81,0
2001,5.23,2.62,46.81,0
2001,6.76,4.09,62.31,0.04
2001,7.54,4.15,64.19,0.71
2001,9.42,3.42,45.44,0.22
2001,7.3,4.64,69.5,6.28
2001,4.9,5.37,93.06,2.52
2001,5.84,4.88,81.06,0.21
2001,5.55,5.25,87.69,0.21
2001,6.44,3.23,54.38,0
2001,8.16,2.99,43.62,0.01
2001,10.12,3.72,46.12,0
2001,11.62,4.52,50.5,0.47
2001,10.44,5.86,70.31,3.18
2001,8.15,6.29,87,4.58
2001,9.97,7.08,87.19,1.55
2001,8.8,6.71,89.31,0.63
2002,8.59,5,68.56,0.33
2002,10.49,5.37,64.69,2.82
2002,8.65,7.02,94,1.71
2002,9.4,4.33,59.94,0
2002,10.15,3.17,40.94,0
2002,11.96,4.27,47.69,0.01
2002,11.89,5.13,55.88,0
2002,11.11,4.7,55.19,0
2002,6.09,5.19,83.62,0
2002,10.12,4.58,61.62,0
2002,12.78,3.05,33.62,0
2002,10.81,3.48,43.94,0.02
2002,10.55,3.3,41.31,0
2002,6.78,3.05,49.69,0
2002,3.99,2.99,61.56,0
2002,4.51,2.5,47.81,0
2002,4.06,2.93,55.88,0
2002,4.09,3.05,60.94,0
2002,4.11,2.62,52.69,0
2002,4.4,3.11,61.81,0
2002,5.2,3.66,63,0.29
2002,1.53,3.85,84.19,0.39
2002,1.82,2.81,65.12,0
2002,6.29,2.32,39.5,0
2002,10.58,2.99,36.69,0
2002,6.51,3.78,59,0.28
2002,4.73,5.25,91.25,9.09
2002,1.29,4.09,91.12,1.41
2002,0.44,3.48,84.81,0.66
2002,0.05,2.26,63.25,0.01
2002,3.44,2.14,45.12,0.68
2002,4.54,2.5,48.12,0
2002,6.26,2.62,44.94,0
2002,7.48,2.62,41,0
2002,8.51,2.93,43.56,0
2002,9.83,2.62,34.81,0
2002,9.46,2.93,42.38,0
2002,8.04,4.58,65.25,0.03
2002,7.8,6.1,86.31,0.33
2002,9.15,2.44,37.06,0
2002,10.25,2.08,26.69,0
2002,10.94,2.87,35.38,0
2002,13.47,3.91,42.69,0
2002,11.47,3.11,36.12,0
2002,12.22,4.21,45.62,0
2002,13.38,5.13,53.12,0.34
2002,11.71,4.94,57.44,0.06
2002,6.89,5.31,80.44,4
2002,4.23,4.88,89,0.48
2002,7.66,5.68,82.25,0.07
2002,9.32,6.65,86.62,0.04
2002,14.12,4.94,50.5,0
2002,16.7,3.48,31.12,0.05
2002,9.83,5.49,70.88,0
2002,9.78,5.13,68.56,0
2002,13.9,3.66,40.5,0
2002,15.11,2.99,28.81,0
2002,15.31,3.91,34.69,0
2002,13.25,4.39,46.12,0
2002,9.29,3.36,48.5,0.06
2002,8.18,2.14,32.06,0.05
2002,9.48,1.89,26.94,0
2002,10.82,2.08,27.44,0
2002,11.88,3.42,39,0.01
2002,9.47,7.02,87.81,3.81
2002,8.55,6.04,82.88,2.2
2002,4.95,3.6,66.94,0.08
2002,10.69,2.5,31.12,0
2002,9.73,4.52,59.5,0.08
2002,12.87,5.55,63.5,0
2002,11.48,6.47,74.38,0
2002,6.94,4.09,64.38,0.03
2002,4.6,3.72,69.31,0.12
2002,5.46,3.6,62.94,0.48
2002,3.57,4.03,78.94,1.46
2002,3.84,4.46,84,3.91
2002,5.76,3.05,57,0.06
2002,11.12,2.93,37.5,0.18
2002,15.14,3.78,37.81,0
2002,16.46,3.42,31.69,0
2002,13.3,4.7,52.06,0.52
2002,9.29,6.16,80.5,4.75
2002,7.17,5.43,81.94,2.01
2002,10.51,4.46,60.06,0.03
2002,13.71,3.85,42.38,0
2002,14.76,4.21,43.88,0
2002,14.56,4.94,52.88,0
2002,14.91,5.49,56.12,0
2002,16.98,4.88,46.25,0
2002,19.08,3.91,33.31,0.01
2002,19.94,4.39,33.44,0
2002,19.14,6.29,47.12,0
2002,16.23,7.57,65.88,0
2002,17.12,6.04,57.06,0
2002,11.98,6.35,70.5,0.03
2002,10.58,6.84,81.69,0.26
2002,12.1,6.77,73.94,0
2002,14.55,7.08,67.44,0.03
2002,15.12,6.77,63.75,0.01
2002,14.44,7.39,70.44,0
2002,16.1,6.47,59.5,0
2002,17.33,7.75,63.94,0
2002,21.81,4.82,34.69,0
2002,19.89,5.98,42.19,0
2002,8.62,4.21,57.69,0.03
2002,10.5,3.54,47.12,0
2002,7.46,4.39,66.81,0.59
2002,6.8,3.6,60.12,0
2002,9.09,3.23,48.81,0.01
